sabha,work_id,work_category,work,state,mp_name,constituency,work_description,recommended_date,recommended_amount_rs,sanctioned_date,sanctioned_amount_rs,work_status,completed,sr_no,ida,expenditure_date,fund_disbursed_amount_rs,expenditure_sr_no,expenditure_state,expenditure_work,expenditure_ida,expenditure_mp_name,expenditure_constituency,vendor_name,payment_status,image,completion_date,amount_disbursed_rs,allocated_amount_rs,consent_amount_rs,recommendation_sanction_amount_deviation_rs,sanctioned_to_recommended_ratio,disbursement_ratio,remaining_amount_rs,recommendation_to_sanction_days,sanction_to_completion_days,anomaly_score,is_anomaly,anomaly_component,financial_component,execution_component,completeness_component,risk_score,risk_level,risk_indicators,similar_works
Lok Sabha,WS/MP828/2024-2025/149730,Normal/Others,"WS/MP828/2024-2025/149730-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Jagannath Sarkar,Ranaghat(Sc),Construction Of CC Road from the H/O Sushanta Biswas towards the H/O Shibu Haldar. Booth no-17 at Matiari Banpur GP.Krishnagang Dev. Block,2024-10-28,398467.0,2025-01-21,,,0,7489,NADIA(DISTRICT MAGISTRATE NADIA_IDA),,,,,,,,,,,,,,147000000.0,,,,,,85,,-0.10667351174763862,False,0.019478405449761576,0.0,0.10903426791277258,0.75,6.36,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP458/2025-2026/149731,Normal/Others,WS/MP458/2025-2026/149731-Construction of community centers and community halls,Tamil Nadu,Kanimozhi Karunanidhi,Thoothukkudi,Construction of Community Hall at Kodukkamparai Panchayat in Kovilpatti Panchayat Union,2024-11-02,4000000.0,2025-09-29,,,0,7490,Thoothukkudi(DISTRICT COLLECTOR THOOTHUKUDI_IDA),,,,,,,,,,,,,,147000000.0,,,,,,331,,0.12488163345394143,True,1.0,0.0,0.49221183800623053,0.75,61.13,MEDIUM,"['High anomaly intensity', 'Substantial missing information']",[]
Lok Sabha,WS/MP458/2025-2026/149732,Normal/Others,WS/MP458/2025-2026/149732-Construction of community centers and community halls,Tamil Nadu,Kanimozhi Karunanidhi,Thoothukkudi,Construction of Community Hall at Kilavipatti Village and Panchayat Kovilpatti Panchayat Union,2024-11-02,4000000.0,2025-12-16,,,0,7491,Thoothukkudi(DISTRICT COLLECTOR THOOTHUKUDI_IDA),,,,,,,,,,,,,,147000000.0,,,,,,409,,0.13757890221462066,True,1.0,0.0,0.5,0.75,61.25,MEDIUM,"['High anomaly intensity', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP828/2024-2025/149733,Normal/Others,"WS/MP828/2024-2025/149733-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Jagannath Sarkar,Ranaghat(Sc),"Construction of CC Roads from the H/O Kamal Nandi towards the H/O Biswa nath Nandi.Booth-32 at Matiari GP, Krishnagang Dev. Block",2024-10-28,299630.0,2025-01-21,,,0,7492,NADIA(DISTRICT MAGISTRATE NADIA_IDA),,,,,,,,,,,,,,147000000.0,,,,,,85,,-0.11574216597188558,False,0.0,0.0,0.10903426791277258,0.75,5.39,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP828/2024-2025/149734,Normal/Others,"WS/MP828/2024-2025/149734-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Jagannath Sarkar,Ranaghat(Sc),"Construction of Bathinghat(Boro Ghat) At Gayes, Booth -89/4 under Mamjoan GP, Hanskhali Block Dev",2024-10-28,792406.0,2025-03-24,,,0,7493,NADIA(DISTRICT MAGISTRATE NADIA_IDA),,,,,,,,,,,,,,147000000.0,,,,,,147,,-0.07494820637597194,False,0.1798324389001586,0.0,0.205607476635514,0.75,15.83,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149738,Normal/Others,"WS/MP485/2024-2025/149738-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),"Construction of concrete road with tally pailing from Anil Mistry's house towards Puspendu Mondal's house at Salika, under Dhamua South G.P",2024-10-28,499431.0,2025-01-02,,,1,7494,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,Images,2025-03-21,499431.0,147000000.0,,,,,,66,78.0,0.033584124013209204,True,0.7284038942034429,0.0,0.16332446204947287,0.25,40.12,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP485/2024-2025/149739,Normal/Others,"WS/MP485/2024-2025/149739-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road from Saidul Gazi's housetowards Mithu Sarder's shop under Gokarnee G.P,2024-10-28,349987.0,2025-02-12,,,0,7495,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,107,,-0.11008510041361308,False,0.0022346942654640077,0.0,0.14330218068535824,0.75,6.01,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149740,Normal/Others,"WS/MP485/2024-2025/149740-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),"Construction of concrete road from Nishikanta Mondal's house towards Abhimunya Malik's house at Mallavpur, under Urel Chandpur G.P",2024-10-28,199733.0,2025-02-12,,,0,7496,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,107,,-0.11392348978037592,False,0.0,0.0,0.14330218068535824,0.75,5.9,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149741,Normal/Others,"WS/MP485/2024-2025/149741-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),"Construction of concrete road from Haludberia Bappa Sarder's shop towards Khokan Sarder's house, under Urel Chandpur G.P",2024-10-28,199609.0,2025-02-12,,,0,7497,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,107,,-0.1137730284663136,False,0.0,0.0,0.14330218068535824,0.75,5.9,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149742,Normal/Others,"WS/MP485/2024-2025/149742-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road from Tapan Acharya's house via Dharma Mondir towards Bansundaria burning ground under Multi G.P,2024-10-28,249915.0,2025-02-12,,,0,7498,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,107,,-0.11535276809530454,False,0.0,0.0,0.14330218068535824,0.75,5.9,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149743,Normal/Others,"WS/MP485/2024-2025/149743-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road from Chandpur Ayub Mondal's house towards Matibar Mondal's house under Multi G.P,2024-10-28,199890.0,2025-02-12,,,0,7499,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,107,,-0.11392348978037592,False,0.0,0.0,0.14330218068535824,0.75,5.9,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149744,Normal/Others,"WS/MP485/2024-2025/149744-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road from Sahajuddin Purkait's house towards Nimtala under Jugdia G.P,2024-10-28,399670.0,2025-02-12,,,0,7500,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,107,,-0.1048070597490322,False,0.02891229750255128,0.0,0.14330218068535824,0.75,7.35,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149745,Normal/Others,WS/MP485/2024-2025/149745-Street lights,West Bengal,Pratima Mondal,Joynagar(Sc),Installetion of soller high mast light (Four Wings with nine meter hight ) at the near of Hazrapara Panchanan temple beside Basudeb Halder's house under Dhanpota G.P,2024-10-28,169884.0,2025-01-02,,,0,7501,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,66,,-0.10780444010305001,False,0.013762182352486003,0.0,0.0794392523364486,0.75,5.63,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149746,Normal/Others,WS/MP485/2024-2025/149746-Installing tube-wells and borewells,West Bengal,Pratima Mondal,Joynagar(Sc),Sinking a deep tube well near Dhananjay Halder's/Bhusan Halder's house under Dhonpota G.P.,2024-10-28,200000.0,2025-01-02,,,1,7502,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,Images,2025-03-21,199482.0,147000000.0,,,,,,66,78.0,0.011589740666999138,True,0.6172343391274238,0.0,0.16332446204947287,0.25,34.56,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP485/2024-2025/149747,Repair And Renovation,"WS/MP485/2024-2025/149747-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Repairing of concrete road from F.P School towards Bus Hata More at Bankipur under Magrahat Purba G.P,2024-10-28,199795.0,2025-01-02,,,0,7503,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,66,,-0.10920150664661049,False,0.0067007765556295834,0.0,0.0794392523364486,0.75,5.28,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149748,Normal/Others,"WS/MP485/2024-2025/149748-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),"Construction of concreate road with pailing from Madhabpur Rashid Laskar house to the final boundary of Dhamua Uttar Anchal region , via Gorinathpur village's mosque at Dhamun north G.P",2024-10-28,399705.0,2025-01-02,,,1,7504,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,Images,2025-03-21,399705.0,147000000.0,,,,,,66,78.0,0.023387471027953355,True,0.6768654010439707,0.0,0.16332446204947287,0.25,37.54,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP485/2024-2025/149749,Normal/Others,"WS/MP485/2024-2025/149749-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road with pailing from near Sajamal Paik's house towards Sujauddin house at Dhamua North G.P under Magrahat Block II P.S,2024-10-28,199887.0,2025-01-02,,,0,7505,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,66,,-0.10920150664661049,False,0.0067007765556295834,0.0,0.0794392523364486,0.75,5.28,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149750,Normal/Others,"WS/MP485/2024-2025/149750-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road from Amar Kayal's house towards Kamal Kayal's house at Dhamua north G.P.,2024-10-28,199850.0,2025-01-02,,,1,7506,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,Images,2025-03-21,199850.0,147000000.0,,,,,,66,78.0,0.011589740666999138,True,0.6172343391274238,0.0,0.16332446204947287,0.25,34.56,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP485/2024-2025/149751,Normal/Others,"WS/MP485/2024-2025/149751-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Copnstruction of concrete road with pailing from Abdul Rasid Sekh's tea shop toward Mafura Bibi's house at Mahanpur G.P.,2024-10-28,349169.0,2025-02-12,,,0,7507,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,107,,-0.11024155042500378,False,0.0014439251911885608,0.0,0.14330218068535824,0.75,5.97,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149752,Normal/Others,"WS/MP485/2024-2025/149752-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road from Jalasi club towards Tapas Mondal's house at Amratala G.P.,2024-10-28,200000.0,2025-01-02,,,1,7508,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,Images,2025-03-21,199400.0,147000000.0,,,,,,66,78.0,0.011589740666999138,True,0.6172343391274238,0.0,0.16332446204947287,0.25,34.56,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP485/2024-2025/149753,Normal/Others,"WS/MP485/2024-2025/149753-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road from Amratala Mondalpara temple towards tole Sitarampur at Amratala G.P.,2024-10-28,199842.0,2025-01-02,,,1,7509,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,Images,2025-03-21,199842.0,147000000.0,,,,,,66,78.0,0.011589740666999138,True,0.6172343391274238,0.0,0.16332446204947287,0.25,34.56,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP485/2024-2025/149754,Normal/Others,"WS/MP485/2024-2025/149754-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road from Harun Master's house towards Mujib's ration shop at Dihi Kalas G.P.,2024-10-28,400000.0,2025-01-24,,,0,7510,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,88,,-0.10683039164497371,False,0.018685463537611118,0.0,0.11370716510903427,0.75,6.39,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149755,Normal/Others,"WS/MP485/2024-2025/149755-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road from Dodalia wooden bridge towards Morapai at Nainan G.P.,2024-10-28,399611.0,2025-01-24,,,0,7511,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,88,,-0.10683039164497371,False,0.018685463537611118,0.0,0.11370716510903427,0.75,6.39,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149756,Normal/Others,"WS/MP485/2024-2025/149756-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road from Rakhir's mother's house towards Sunil's house at Magrahat West G.P.,2024-10-28,400000.0,2025-01-02,,,0,7512,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,66,,-0.10362577364489922,False,0.034883051423987156,0.0,0.0794392523364486,0.75,6.69,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149757,Normal/Others,"WS/MP485/2024-2025/149757-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road from Magrahat Rail gate to Magrahat ITI College towards Moshiar's house at Magrahat West G.P.,2024-10-28,700000.0,2025-01-02,,,0,7513,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,66,,-0.0797419276557419,False,0.15560280475029734,0.0,0.0794392523364486,0.75,12.72,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149758,Normal/Others,"WS/MP485/2024-2025/149758-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,Pratima Mondal,Joynagar(Sc),Construction of concrete road from Prabhanjan Naskar's house via Bantul Naskar's house towards Pradip Sarder's house at Hotor Marjada G.P.,2024-10-28,400000.0,2025-01-02,,,0,7514,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,66,,-0.10362577364489922,False,0.034883051423987156,0.0,0.0794392523364486,0.75,6.69,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP485/2024-2025/149759,Normal/Others,WS/MP485/2024-2025/149759-Street lights,West Bengal,Pratima Mondal,Joynagar(Sc),"Installation of sollar system LED light (Four Wings with nine meter hight ) at Ratna village, infront of Rabiram Adhikary house at Dhamua North G.P.",2024-10-28,169884.0,2025-01-02,,,0,7515,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),,,,,,,,,,,,,,147000000.0,,,,,,66,,-0.10780444010305001,False,0.013762182352486003,0.0,0.0794392523364486,0.75,5.63,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP582/2024-2025/149774,Normal/Others,WS/MP582/2024-2025/149774-Installing community drinking water plants,Gujarat,Prabhubhai Nagarbhai Vasava,Bardoli(St),"Facility work of R.O. water plant for clean drinking water at Amchak village, Taluka Mahuva District Surat",2024-10-29,499850.0,2025-01-03,,,0,7516,SURAT(DISTRICT COLLECTOR SURAT_IDA),,,,,,,,,,,,,,147000000.0,,,,,,66,,-0.10327444166506372,False,0.03665884205505387,0.0,0.0794392523364486,0.75,6.77,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP313/2024-2025/149775,Repair And Renovation,WS/MP313/2024-2025/149775-Providing supply pipelines for drinking water,Arunachal Pradesh,Shri Tapir Gao,Arunachal East,Maintenance of urban water supply under Roing township in Lower Dibang Valley District,2024-10-29,500000.0,2024-12-06,,,1,7517,LOWER DIBANG VALLEY(Deputy Commisioner Lower Dibang Valley_IDA),,,,,,,,,,,Images,2024-12-20,500000.0,147000000.0,,,,,,38,14.0,0.04326295648960421,True,0.7773250884519538,0.0,0.04907057828392234,0.25,40.85,MEDIUM,['High anomaly intensity'],[]
Lok Sabha,WS/MP582/2024-2025/149783,Normal/Others,WS/MP582/2024-2025/149783-Construction of footpaths and pedestrian ways,Gujarat,Prabhubhai Nagarbhai Vasava,Bardoli(St),"Paver block work at the cremation ground at Ranakpore Village, Taluka Mangarol, District Surat",2024-10-29,500000.0,2024-12-03,,,1,7518,SURAT(DISTRICT COLLECTOR SURAT_IDA),,,,,,,,,,,,2025-02-28,500000.0,147000000.0,,,,,,35,87.0,0.02797962256361186,True,0.7000762105958912,0.0,0.12497163252253925,0.25,38.13,MEDIUM,['Elevated anomaly intensity'],[]
Lok Sabha,WS/MP582/2024-2025/149784,Normal/Others,WS/MP582/2024-2025/149784-Purchase of mobile water tankers,Gujarat,Prabhubhai Nagarbhai Vasava,Bardoli(St),"Work of Water Tanker facility for tree preservation and other uses by Mandvi Social Forestry Range at Mandvi, Taluka Mandvi, District Surat",2024-10-29,259250.0,2025-01-03,,,0,7519,SURAT(DISTRICT COLLECTOR SURAT_IDA),,,,,,,,,,,,,,147000000.0,,,,,,66,,-0.11097538584587086,False,0.0,0.0,0.0794392523364486,0.75,4.94,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18277/2024-2025/149787,Normal/Others,WS/MP18277/2024-2025/149787-Street lights,West Bengal,AZAD KIRTI JHA,Bardhaman-Durgapur,Approach Road beautification project by decorative lighting arrangement from GT Road Raj College More to Burdwan Raj College,2024-10-29,4422048.0,2024-11-27,,,0,7520,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),,,,,,,,,,,,,,179658399.98,,,,,,29,,0.1124334100337474,True,1.0,0.0,0.021806853582554516,0.75,54.08,MEDIUM,"['High anomaly intensity', 'Substantial missing information']",[]
Lok Sabha,WS/MP710/2026-2027/149788,Normal/Others,"WS/MP710/2026-2027/149788-Construction of roads, link roads, pathways or any other road with or without drainage system",Puducherry,Vaithilingam Ve,Puducherry,"Improvements to the internal roads at Easwaran Nagar, Vinayagampet, Mannadipet Commune, Puducherry.",2024-10-29,1600000.0,2026-05-21,,,0,7521,Puducherry(PROJECT DIRECTOR RDA PUDUCHERRY_IDA),,,,,,,,,,,,,,209368972.11,,,,,,569,,0.10477409574260788,True,1.0,0.0,0.5,0.75,61.25,MEDIUM,"['High anomaly intensity', 'Extended recommendation-to-sanction duration', 'Substantial missing information']",[]
Lok Sabha,WS/MP761/2024-2025/149790,Normal/Others,WS/MP761/2024-2025/149790-Construction of community centers and community halls,Telangana,Arvind Dharmapuri,Nizamabad,Construction of Community hall in BC Wada,2024-10-29,400000.0,2024-10-30,,,1,7522,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),,,,,,,,,,,,2024-11-04,400000.0,281396355.11,,,,,,1,5.0,0.06335838780668657,True,0.8788964816306444,0.0,0.0033112582781456954,0.25,45.24,MEDIUM,['High anomaly intensity'],[]
Lok Sabha,WS/MP18277/2024-2025/149793,Normal/Others,WS/MP18277/2024-2025/149793-Construction of buildings for community cultural activities,West Bengal,AZAD KIRTI JHA,Bardhaman-Durgapur,Construction of Open Stage at Ghagra Football Ground Lowapur Krishnarampur GP,2024-10-29,549928.0,2025-01-08,,,0,7523,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),,,,,,,,,,,,,,179658399.98,,,,,,71,,-0.09787634354168706,False,0.06394326995586534,0.0,0.08722741433021806,0.75,8.26,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18277/2024-2025/149794,Normal/Others,WS/MP18277/2024-2025/149794-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,West Bengal,AZAD KIRTI JHA,Bardhaman-Durgapur,"Construction of Crematoriums at Kolabandh Village, Uchchagram GP",2024-10-29,550000.0,2025-02-07,,,0,7524,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),,,,,,,,,,,,,,179658399.98,,,,,,101,,-0.10047498399724109,False,0.05080856648638779,0.0,0.13395638629283488,0.75,8.3,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18277/2024-2025/149797,Normal/Others,WS/MP18277/2024-2025/149797-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,West Bengal,AZAD KIRTI JHA,Bardhaman-Durgapur,"Construction of Crematoriums at Monoharsujapur Hindu Para,Potna Pursa GP",2024-10-29,550000.0,2025-02-07,,,0,7526,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),,,,,,,,,,,,,,179658399.98,,,,,,101,,-0.10047498399724109,False,0.05080856648638779,0.0,0.13395638629283488,0.75,8.3,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18024/2025-2026/149798,Normal/Others,WS/MP18024/2025-2026/149798-Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,Assam,GAURAV GOGOI,Jorhat,"Construction of 1 No. Khumtai Kabarsthan Boundary Wall 14400 Sq Ft., Moranhat, Khumtai Bagan, Sarbudoy GP",2024-10-29,250000.0,2025-06-03,,,0,7527,CHARAIDEO(Deputy Commissioner Charaideo_IDA),,,,,,,,,,,,,,147000000.0,,,,,,217,,-0.09112460162429681,False,0.09806962544987918,0.0,0.3146417445482866,0.75,13.37,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18277/2024-2025/149801,Normal/Others,"WS/MP18277/2024-2025/149801-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,AZAD KIRTI JHA,Bardhaman-Durgapur,"Construction of Concrete roads from Sk jarur house to Mokim house at Jagulipara, Paraj GP",2024-10-29,450000.0,2025-01-08,,,0,7528,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),,,,,,,,,,,,,,179658399.98,,,,,,71,,-0.10237396990092729,False,0.04121023337172904,0.0,0.08722741433021806,0.75,7.12,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18277/2024-2025/149803,Normal/Others,"WS/MP18277/2024-2025/149803-Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,AZAD KIRTI JHA,Bardhaman-Durgapur,Construction of Concrete road from Yunus Seikh house to sekh farid house Budbud GP,2024-10-29,450000.0,2025-01-08,,,0,7529,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),,,,,,,,,,,,,,179658399.98,,,,,,71,,-0.10237396990092729,False,0.04121023337172904,0.0,0.08722741433021806,0.75,7.12,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP18277/2024-2025/149807,Normal/Others,WS/MP18277/2024-2025/149807-Construction of common work sheds/ common covered sitting area,West Bengal,AZAD KIRTI JHA,Bardhaman-Durgapur,Construction of common work sheds Atchala at Maro Chanditala Maro Dakshin Para Mankar GP,2024-10-29,500000.0,2025-01-08,,,0,7530,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),,,,,,,,,,,,,,179658399.98,,,,,,71,,-0.10415785016965329,False,0.03219369616486386,0.0,0.08722741433021806,0.75,6.67,LOW,['Substantial missing information'],[]
Lok Sabha,WS/MP761/2024-2025/149808,Normal/Others,WS/MP761/2024-2025/149808-Providing drains and gutters for public drainage,Telangana,Arvind Dharmapuri,Nizamabad,Laying of CC roads and drains from Vishwanath (H) to Katakam Shanker (H) near CPI office,2024-10-29,495000.0,2025-03-20,,,1,7531,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),,,,,,,,,,,,2025-08-19,483271.0,281396355.11,,,,,,142,152.0,0.05538151206297948,True,0.8385777460077422,0.0,0.36338222854902935,0.25,48.63,MEDIUM,['High anomaly intensity'],[]
Lok Sabha,WS/MP18277/2025-2026/149810,Normal/Others,WS/MP18277/2025-2026/149810-Construction of community centers and community halls,West Bengal,AZAD KIRTI JHA,Bardhaman-Durgapur,"Construction of community hall at Bhatar bazar Plot No:2816/2817/2806, JL No:-63, Mouza:-Palar",2024-10-29,10000000.0,2025-05-21,,,0,7532,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),,5758516.0,10480.0,West Bengal,Construction of community centers and community halls,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),AZAD KIRTI JHA,Bardhaman-Durgapur,ASIB ENTERPRISE,Payment Success,,,,179658399.98,,,,,,204,,0.15037909921190384,True,1.0,0.0,0.29439252336448596,0.75,58.17,MEDIUM,"['High anomaly intensity', 'Substantial missing information']",[]
Lok Sabha,WS/MP18338/2024-2025/149811,Normal/Others,WS/MP18338/2024-2025/149811-Street lights,Telangana,CHAMALA KIRAN KUMAR REDDY,Bhongir,Providing of LED Street Lights in Naganpalle (V),2024-10-29,99906.0,2024-12-17,,,1,7533,RANGA REDDY(DISTRICT COLLECTOR RANGAREDDY_IDA),,,,,,,,,,,Images,2025-03-05,99906.0,147000000.0,,,,,,49,78.0,0.03033146190065661,True,0.7119634696562639,0.0,0.13684471127065667,0.25,38.9,MEDIUM,['Elevated anomaly intensity'],[]
